ticker,name,market_cap,date,market
015585,신한은행(1우C),2582775000000,2000-10-31,KOSPI
002610,LGEI,2458621409500,2000-10-31,KOSPI
006400,삼성SDI,2055153949100,2000-10-31,KOSPI
000010,조흥은행,1931977237175,2000-10-31,KOSPI
010950,S-Oil,1593046506800,2000-10-31,KOSPI
003600,SK,1587663736800,2000-10-31,KOSPI
005930,삼성전자,24500584188000,2000-11-30,KOSPI
017670,SK텔레콤,21753251480000,2000-11-30,KOSPI
030200,KT,18731979540000,2000-11-30,KOSPI
015760,한국전력,14722320148000,2000-11-30,KOSPI
005490,POSCO홀딩스,7023789500000,2000-11-30,KOSPI
023130,국민은행,4059761746150,2000-11-30,KOSPI
004945,외환은행(1우B),3416400000000,2000-11-30,KOSPI
033780,KT&G,3399655766600,2000-11-30,KOSPI
000270,기아,3370908765000,2000-11-30,KOSPI
000660,SK하이닉스,3354549380640,2000-11-30,KOSPI
005380,현대차,2978153126000,2000-11-30,KOSPI
015580,신한은행,2842242798200,2000-11-30,KOSPI
027460,주택은행,2835626404000,2000-11-30,KOSPI
015585,신한은행(1우C),2582775000000,2000-11-30,KOSPI
009150,삼성전기,2322973945600,2000-11-30,KOSPI
006400,삼성SDI,2110824033500,2000-11-30,KOSPI
002610,LGEI,1845905033000,2000-11-30,KOSPI
000010,조흥은행,1819929348200,2000-11-30,KOSPI
005935,삼성전자우,1748998856400,2000-11-30,KOSPI
016360,삼성증권,1541846498100,2000-11-30,KOSPI
005930,삼성전자,23895910836000,2000-12-26,KOSPI
017670,SK텔레콤,22555625510000,2000-12-26,KOSPI
030200,KT,20917377153000,2000-12-26,KOSPI
015760,한국전력,15106380673600,2000-12-26,KOSPI
005490,POSCO홀딩스,7380767812500,2000-12-26,KOSPI
023130,국민은행,4464239853700,2000-12-26,KOSPI
033780,KT&G,3628846043000,2000-12-26,KOSPI
004945,외환은행(1우B),3416400000000,2000-12-26,KOSPI
000270,기아,3192141930500,2000-12-26,KOSPI
027460,주택은행,3130095299800,2000-12-26,KOSPI
005380,현대차,2771973294200,2000-12-26,KOSPI
015580,신한은행,2704090126400,2000-12-26,KOSPI
015585,신한은행(1우C),2582775000000,2000-12-26,KOSPI
009150,삼성전기,2561993772800,2000-12-26,KOSPI
006400,삼성SDI,2180411639000,2000-12-26,KOSPI
000660,SK하이닉스,1973985563900,2000-12-26,KOSPI
016360,삼성증권,1950442119200,2000-12-26,KOSPI
002610,LGEI,1853660936500,2000-12-26,KOSPI
003600,SK,1764505225800,2000-12-26,KOSPI
005935,삼성전자우,1648646463000,2000-12-26,KOSPI
005930,삼성전자,33272787240000,2001-01-31,KOSPI
017670,SK텔레콤,23625457550000,2001-01-31,KOSPI
030200,KT,23539854288600,2001-01-31,KOSPI
015760,한국전력,16706632863600,2001-01-31,KOSPI
004947,외환은행(2우B),16043000000000,2001-01-31,KOSPI
005490,POSCO홀딩스,9358620625000,2001-01-31,KOSPI
023130,국민은행,5467944787250,2001-01-31,KOSPI
009150,삼성전기,3603970832000,2001-01-31,KOSPI
015580,신한은행,3596245314600,2001-01-31,KOSPI
005380,현대차,3516511575700,2001-01-31,KOSPI
004945,외환은행(1우B),3419000000000,2001-01-31,KOSPI
000270,기아,3371980912500,2001-01-31,KOSPI
033780,KT&G,3218213464450,2001-01-31,KOSPI
027460,주택은행,3195532832200,2001-01-31,KOSPI
016360,삼성증권,2929866717850,2001-01-31,KOSPI
000660,SK하이닉스,2869022496600,2001-01-31,KOSPI
006400,삼성SDI,2806700088500,2001-01-31,KOSPI
002610,LGEI,2668030804000,2001-01-31,KOSPI
015585,신한은행(1우C),2582775000000,2001-01-31,KOSPI
005935,삼성전자우,2269875565000,2001-01-31,KOSPI
005930,삼성전자,28281869154000,2001-02-28,KOSPI
030200,KT,20386637732700,2001-02-28,KOSPI
017670,SK텔레콤,18944942375000,2001-02-28,KOSPI
015760,한국전력,16450592513200,2001-02-28,KOSPI
004947,외환은행(2우B),16043000000000,2001-02-28,KOSPI
005490,POSCO홀딩스,9744543125000,2001-02-28,KOSPI
023130,국민은행,5423002775300,2001-02-28,KOSPI
015580,신한은행,3723653208000,2001-02-28,KOSPI
005380,현대차,3665419232000,2001-02-28,KOSPI
004945,외환은행(1우B),3419000000000,2001-02-28,KOSPI
009150,삼성전기,3271583884800,2001-02-28,KOSPI
000270,기아,3209851725500,2001-02-28,KOSPI
016360,삼성증권,2992919803600,2001-02-28,KOSPI
027460,주택은행,2982860851900,2001-02-28,KOSPI
006400,삼성SDI,2973710341700,2001-02-28,KOSPI
033780,KT&G,2798031291050,2001-02-28,KOSPI
015585,신한은행(1우C),2582775000000,2001-02-28,KOSPI
002610,LGEI,2202676594000,2001-02-28,KOSPI
009540,HD한국조선해양,2044400000000,2001-02-28,KOSPI
003600,SK,1891448047800,2001-02-28,KOSPI
005930,삼성전자,31457907936000,2001-03-30,KOSPI
030200,KT,17514400869900,2001-03-30,KOSPI
017670,SK텔레콤,16314938610000,2001-03-30,KOSPI
004947,외환은행(2우B),16043000000000,2001-03-30,KOSPI
015760,한국전력,12930037695200,2001-03-30,KOSPI
005490,POSCO홀딩스,8683256250000,2001-03-30,KOSPI
023130,국민은행,4101758952800,2001-03-30,KOSPI
005380,현대차,3768325674400,2001-03-30,KOSPI
004945,외환은행(1우B),3419000000000,2001-03-30,KOSPI
009150,삼성전기,2976543785600,2001-03-30,KOSPI
000270,기아,2966065518500,2001-03-30,KOSPI
033780,KT&G,2845779265300,2001-03-30,KOSPI
015580,신한은행,2817070990200,2001-03-30,KOSPI
015585,신한은행(1우C),2582775000000,2001-03-30,KOSPI
016360,삼성증권,2522123430000,2001-03-30,KOSPI
006400,삼성SDI,2505153798000,2001-03-30,KOSPI
027460,주택은행,2312126144800,2001-03-30,KOSPI
009540,HD한국조선해양,2128000000000,2001-03-30,KOSPI
005935,삼성전자우,2042888008500,2001-03-30,KOSPI
002610,LGEI,1915708164500,2001-03-30,KOSPI
005930,삼성전자,34633946718000,2001-04-30,KOSPI
017670,SK텔레콤,20193079755000,2001-04-30,KOSPI
030200,KT,19668578517000,2001-04-30,KOSPI
004947,외환은행(2우B),16043000000000,2001-04-30,KOSPI
015760,한국전력,14562294929000,2001-04-30,KOSPI
005490,POSCO홀딩스,9455101250000,2001-04-30,KOSPI
023130,국민은행,4704958798800,2001-04-30,KOSPI
005380,현대차,4513227261200,2001-04-30,KOSPI
004945,외환은행(1우B),3419000000000,2001-04-30,KOSPI
009150,삼성전기,3110992438400,2001-04-30,KOSPI
015580,신한은행,3095226295200,2001-04-30,KOSPI
000270,기아,3046652098100,2001-04-30,KOSPI
027460,주택은행,3005218665450,2001-04-30,KOSPI
033780,KT&G,2912626429250,2001-04-30,KOSPI
016360,삼성증권,2908849022600,2001-04-30,KOSPI
015585,신한은행(1우C),2582775000000,2001-04-30,KOSPI
006400,삼성SDI,2537628013900,2001-04-30,KOSPI
005935,삼성전자우,2341555846000,2001-04-30,KOSPI
002610,LGEI,2171652980000,2001-04-30,KOSPI
009540,HD한국조선해양,1915200000000,2001-04-30,KOSPI
005930,삼성전자,32062867704000,2001-05-31,KOSPI
017670,SK텔레콤,19569011065000,2001-05-31,KOSPI
030200,KT,17795380563000,2001-05-31,KOSPI
004947,외환은행(2우B),16043000000000,2001-05-31,KOSPI
015760,한국전력,15554451286800,2001-05-31,KOSPI
005490,POSCO홀딩스,10082225312500,2001-05-31,KOSPI
005380,현대차,5531989725500,2001-05-31,KOSPI
023130,국민은행,5006558721800,2001-05-31,KOSPI
000270,기아,3954414168250,2001-05-31,KOSPI
009150,삼성전기,3816847865600,2001-05-31,KOSPI
033780,KT&G,3504701309950,2001-05-31,KOSPI
004945,외환은행(1우B),3419000000000,2001-05-31,KOSPI
027460,주택은행,3383120413800,2001-05-31,KOSPI
016360,삼성증권,3236725068500,2001-05-31,KOSPI
015580,신한은행,3194997370500,2001-05-31,KOSPI
006400,삼성SDI,2843813478100,2001-05-31,KOSPI
002610,LGEI,2722322128500,2001-05-31,KOSPI
015585,신한은행(1우C),2582775000000,2001-05-31,KOSPI
005935,삼성전자우,2162355143500,2001-05-31,KOSPI
000660,SK하이닉스,2128471390640,2001-05-31,KOSPI
005930,삼성전자,29038068864000,2001-06-29,KOSPI
017670,SK텔레콤,17072736305000,2001-06-29,KOSPI
030200,KT,16234382268000,2001-06-29,KOSPI
004947,외환은행(2우B),16043000000000,2001-06-29,KOSPI
015760,한국전력,15490441199200,2001-06-29,KOSPI
005490,POSCO홀딩스,10033985000000,2001-06-29,KOSPI
005380,현대차,6200210266600,2001-06-29,KOSPI
023130,국민은행,5262918656350,2001-06-29,KOSPI
000270,기아,4246612259500,2001-06-29,KOSPI
015580,신한은행,3545206722600,2001-06-29,KOSPI
027460,주택은행,3491092341900,2001-06-29,KOSPI
009150,삼성전기,3488195603200,2001-06-29,KOSPI
004945,외환은행(1우B),3419000000000,2001-06-29,KOSPI
033780,KT&G,3371006982050,2001-06-29,KOSPI
016360,삼성증권,3110618897000,2001-06-29,KOSPI
006400,삼성SDI,2908761909900,2001-06-29,KOSPI
000660,SK하이닉스,2826461067820,2001-06-29,KOSPI
002610,LGEI,2590471769000,2001-06-29,KOSPI
015585,신한은행(1우C),2582775000000,2001-06-29,KOSPI
009540,HD한국조선해양,2333200000000,2001-06-29,KOSPI
005930,삼성전자,28676722325000,2001-07-31,KOSPI
017670,SK텔레콤,18499179025000,2001-07-31,KOSPI
030200,KT,16671461790600,2001-07-31,KOSPI
004947,외환은행(2우B),16043000000000,2001-07-31,KOSPI
015760,한국전력,13250088133200,2001-07-31,KOSPI
005490,POSCO홀딩스,8509591125000,2001-07-31,KOSPI
023130,국민은행,5112118694850,2001-07-31,KOSPI
005380,현대차,4830905879100,2001-07-31,KOSPI
027460,주택은행,3497090782350,2001-07-31,KOSPI
004945,외환은행(1우B),3419000000000,2001-07-31,KOSPI
000270,기아,3373913960300,2001-07-31,KOSPI
015580,신한은행,3276793096500,2001-07-31,KOSPI
033780,KT&G,3065419946850,2001-07-31,KOSPI
009150,삼성전기,2838360448000,2001-07-31,KOSPI
015585,신한은행(1우C),2582775000000,2001-07-31,KOSPI
006400,삼성SDI,2458762061000,2001-07-31,KOSPI
002610,LGEI,2264723822000,2001-07-31,KOSPI
009540,HD한국조선해양,2181200000000,2001-07-31,KOSPI
016360,삼성증권,2114264992000,2001-07-31,KOSPI
005935,삼성전자우,1861297963300,2001-07-31,KOSPI
005930,삼성전자,28752386500000,2001-08-31,KOSPI
017670,SK텔레콤,20059350750000,2001-08-31,KOSPI
030200,KT,15922182609000,2001-08-31,KOSPI
015760,한국전력,14498284841400,2001-08-31,KOSPI
005490,POSCO홀딩스,8731496562500,2001-08-31,KOSPI
023130,국민은행,5221686647600,2001-08-31,KOSPI
005380,현대차,4666589352600,2001-08-31,KOSPI
027460,주택은행,3407114175600,2001-08-31,KOSPI
015580,신한은행,3403073500000,2001-08-31,KOSPI
000270,기아,3319370316600,2001-08-31,KOSPI
033780,KT&G,3189564679900,2001-08-31,KOSPI
009150,삼성전기,2707646480000,2001-08-31,KOSPI
015585,신한은행(1우C),2582775000000,2001-08-31,KOSPI
006400,삼성SDI,2458762061000,2001-08-31,KOSPI
010950,S-Oil,2209437293000,2001-08-31,KOSPI
016360,삼성증권,2127479148200,2001-08-31,KOSPI
002610,LGEI,2001023103000,2001-08-31,KOSPI
005935,삼성전자우,1911474160000,2001-08-31,KOSPI
000810,삼성화재,1865141871200,2001-08-31,KOSPI
009540,HD한국조선해양,1755600000000,2001-08-31,KOSPI
005930,삼성전자,21185969000000,2001-09-28,KOSPI
017670,SK텔레콤,18543755360000,2001-09-28,KOSPI
030200,KT,13861664859600,2001-09-28,KOSPI
015760,한국전력,13442118396000,2001-09-28,KOSPI
005490,POSCO홀딩스,7552671439500,2001-09-28,KOSPI
023130,국민은행,4887741571300,2001-09-28,KOSPI
005380,현대차,3680690193600,2001-09-28,KOSPI
027460,주택은행,3359126652000,2001-09-28,KOSPI
033780,KT&G,3189564679900,2001-09-28,KOSPI
055550,신한지주,2888360616960,2001-09-28,KOSPI
000270,기아,2762245955950,2001-09-28,KOSPI
010950,S-Oil,2291059817200,2001-09-28,KOSPI
006400,삼성SDI,1971648822500,2001-09-28,KOSPI
016360,삼성증권,1879713719450,2001-09-28,KOSPI
009150,삼성전기,1856138345600,2001-09-28,KOSPI
002610,LGEI,1799369612000,2001-09-28,KOSPI
000810,삼성화재,1780813648300,2001-09-28,KOSPI
009540,HD한국조선해양,1725200000000,2001-09-28,KOSPI
005935,삼성전자우,1407322850300,2001-09-28,KOSPI
003600,SK,1396371042000,2001-09-28,KOSPI
005930,삼성전자,26255468725000,2001-10-31,KOSPI
017670,SK텔레콤,21886980485000,2001-10-31,KOSPI
030200,KT,14985583632000,2001-10-31,KOSPI
015760,한국전력,13058057870400,2001-10-31,KOSPI
005490,POSCO홀딩스,8329464165000,2001-10-31,KOSPI
023130,국민은행,6071728660000,2001-10-31,KOSPI
005380,현대차,4557045001600,2001-10-31,KOSPI
027460,주택은행,4048947303750,2001-10-31,KOSPI
033780,KT&G,3514250904800,2001-10-31,KOSPI
000270,기아,3268722647450,2001-10-31,KOSPI
055550,신한지주,3259637740800,2001-10-31,KOSPI
006400,삼성SDI,2412370324000,2001-10-31,KOSPI
010950,S-Oil,2282616107800,2001-10-31,KOSPI
016360,삼성증권,2216674702550,2001-10-31,KOSPI
009150,삼성전기,2166117184000,2001-10-31,KOSPI
002610,LGEI,2086338041500,2001-10-31,KOSPI
000810,삼성화재,2008995898500,2001-10-31,KOSPI
005935,삼성전자우,1760945569900,2001-10-31,KOSPI
009540,HD한국조선해양,1672000000000,2001-10-31,KOSPI
003600,SK,1466189594100,2001-10-31,KOSPI
005930,삼성전자,32989580300000,2001-11-30,KOSPI
017670,SK텔레콤,23536304880000,2001-11-30,KOSPI
030200,KT,16577801892900,2001-11-30,KOSPI
015760,한국전력,14722320148000,2001-11-30,KOSPI
060000,국민은행,14685175638000,2001-11-30,KOSPI
005490,POSCO홀딩스,10014074895000,2001-11-30,KOSPI
005380,현대차,5564853030800,2001-11-30,KOSPI
055550,신한지주,4633655443200,2001-11-30,KOSPI
033780,KT&G,3705242801800,2001-11-30,KOSPI
000270,기아,3426168407850,2001-11-30,KOSPI
002610,LGEI,3381573926000,2001-11-30,KOSPI
016360,삼성증권,2969881605950,2001-11-30,KOSPI
009150,삼성전기,2845829817600,2001-11-30,KOSPI
006400,삼성SDI,2690720746000,2001-11-30,KOSPI
000810,삼성화재,2604253942500,2001-11-30,KOSPI
010950,S-Oil,2420530028000,2001-11-30,KOSPI
000010,조흥은행,2261330122950,2001-11-30,KOSPI
005935,삼성전자우,2195805941300,2001-11-30,KOSPI
000660,SK하이닉스,2169144540420,2001-11-30,KOSPI
003600,SK,1935878035500,2001-11-30,KOSPI
005930,삼성전자,42220609650000,2001-12-28,KOSPI
017670,SK텔레콤,23892915560000,2001-12-28,KOSPI
030200,KT,15594372967050,2001-12-28,KOSPI
060000,국민은행,14924933607600,2001-12-28,KOSPI
015760,한국전력,13890189009200,2001-12-28,KOSPI
005490,POSCO홀딩스,11417917170000,2001-12-28,KOSPI
005380,현대차,5893486083800,2001-12-28,KOSPI
055550,신한지주,5130640569600,2001-12-28,KOSPI
002610,LGEI,3846928136000,2001-12-28,KOSPI
033780,KT&G,3705242801800,2001-12-28,KOSPI
000270,기아,3274633451300,2001-12-28,KOSPI
009150,삼성전기,3271583884800,2001-12-28,KOSPI
016360,삼성증권,3161486870850,2001-12-28,KOSPI
000010,조흥은행,2811383396100,2001-12-28,KOSPI
000810,삼성화재,2777870872000,2001-12-28,KOSPI
005935,삼성전자우,2711903964500,2001-12-28,KOSPI
006400,삼성SDI,2690720746000,2001-12-28,KOSPI
010950,S-Oil,2465563144800,2001-12-28,KOSPI
000660,SK하이닉스,2447239994320,2001-12-28,KOSPI
007360,하나은행,2215723307200,2001-12-28,KOSPI
005930,삼성전자,45474192614000,2002-01-31,KOSPI
017670,SK텔레콤,22823083520000,2002-01-31,KOSPI
060000,국민은행,17292543557400,2002-01-31,KOSPI
030200,KT,14657773990050,2002-01-31,KOSPI
015760,한국전력,13954199096800,2002-01-31,KOSPI
005490,POSCO홀딩스,12026248822500,2002-01-31,KOSPI
005380,현대차,6627433235500,2002-01-31,KOSPI
055550,신한지주,5159874988800,2002-01-31,KOSPI
002610,LGEI,4762124749000,2002-01-31,KOSPI
009150,삼성전기,3973704627200,2002-01-31,KOSPI
000010,조흥은행,3768898711950,2002-01-31,KOSPI
000270,기아,3585095313500,2002-01-31,KOSPI
033780,KT&G,3094068731400,2002-01-31,KOSPI
000810,삼성화재,3075499894000,2002-01-31,KOSPI
016360,삼성증권,3002916996450,2002-01-31,KOSPI
005935,삼성전자우,2891104667000,2002-01-31,KOSPI
010950,S-Oil,2538741959600,2002-01-31,KOSPI
006400,삼성SDI,2505153798000,2002-01-31,KOSPI
000660,SK하이닉스,2467465118240,2002-01-31,KOSPI
004170,신세계,2422261500000,2002-01-31,KOSPI
005930,삼성전자,51926715463000,2002-02-28,KOSPI
017670,SK텔레콤,23179694200000,2002-02-28,KOSPI
030200,KT,18201240119700,2002-02-28,KOSPI
060000,국민은행,17352483049800,2002-02-28,KOSPI
015760,한국전력,14050214228200,2002-02-28,KOSPI
005490,POSCO홀딩스,13710859552500,2002-02-28,KOSPI
005380,현대차,7974828752800,2002-02-28,KOSPI
002610,LGEI,6127163765000,2002-02-28,KOSPI
055550,신한지주,5232961036800,2002-02-28,KOSPI
009150,삼성전기,4391989324800,2002-02-28,KOSPI
000270,기아,4231890859750,2002-02-28,KOSPI
000010,조흥은행,3884342679360,2002-02-28,KOSPI
005935,삼성전자우,3643747617500,2002-02-28,KOSPI
016360,삼성증권,3396038143400,2002-02-28,KOSPI
000810,삼성화재,3224314405000,2002-02-28,KOSPI
006400,삼성SDI,3187112331900,2002-02-28,KOSPI
033780,KT&G,3103618326250,2002-02-28,KOSPI
004170,신세계,2719471500000,2002-02-28,KOSPI
010950,S-Oil,2713245287200,2002-02-28,KOSPI
009540,HD한국조선해양,2667600000000,2002-02-28,KOSPI
005930,삼성전자,55890787520000,2002-03-29,KOSPI
017670,SK텔레콤,25854274300000,2002-03-29,KOSPI
030200,KT,19450038755700,2002-03-29,KOSPI
060000,국민은행,16633209141000,2002-03-29,KOSPI
015760,한국전력,15842496681000,2002-03-29,KOSPI
005490,POSCO홀딩스,13008938415000,2002-03-29,KOSPI
005380,현대차,9179816613800,2002-03-29,KOSPI
002610,LGEI,6980313150000,2002-03-29,KOSPI
009150,삼성전기,5788761440000,2002-03-29,KOSPI
006400,삼성SDI,5335049755000,2002-03-29,KOSPI
000270,기아,5192844242750,2002-03-29,KOSPI
055550,신한지주,5042937312000,2002-03-29,KOSPI
005935,삼성전자우,4683111692000,2002-03-29,KOSPI
000010,조흥은행,4583840031000,2002-03-29,KOSPI
000810,삼성화재,3655876486900,2002-03-29,KOSPI
016360,삼성증권,3548000939700,2002-03-29,KOSPI
033780,KT&G,3256411843850,2002-03-29,KOSPI
004170,신세계,3165286500000,2002-03-29,KOSPI
010950,S-Oil,3017218825600,2002-03-29,KOSPI
051910,LG화학,2815375296800,2002-03-29,KOSPI
005930,삼성전자,58037743612000,2002-04-30,KOSPI
017670,SK텔레콤,22421896505000,2002-04-30,KOSPI
060000,국민은행,18711199802400,2002-04-30,KOSPI
030200,KT,18170020153800,2002-04-30,KOSPI
015760,한국전력,15682471462000,2002-04-30,KOSPI
005490,POSCO홀딩스,12026248822500,2002-04-30,KOSPI
005380,현대차,10516257696000,2002-04-30,KOSPI
066570,LG전자,7119919413000,2002-04-30,KOSPI
009150,삼성전기,5691659635200,2002-04-30,KOSPI
032710,LG카드,5601800000000,2002-04-30,KOSPI
006400,삼성SDI,5219070412500,2002-04-30,KOSPI
055550,신한지주,5116023360000,2002-04-30,KOSPI
000270,기아,4934126024250,2002-04-30,KOSPI
005935,삼성전자우,4635324838000,2002-04-30,KOSPI
000810,삼성화재,4340423237500,2002-04-30,KOSPI
000010,조흥은행,3884518031680,2002-04-30,KOSPI
033780,KT&G,3533350094500,2002-04-30,KOSPI
004170,신세계,3187577250000,2002-04-30,KOSPI
016360,삼성증권,2874078973500,2002-04-30,KOSPI
010950,S-Oil,2865232056400,2002-04-30,KOSPI
005930,삼성전자,52021156248000,2002-05-31,KOSPI
017670,SK텔레콤,24115797235000,2002-05-31,KOSPI
060000,국민은행,19918373983200,2002-05-31,KOSPI
030200,KT,16921221517800,2002-05-31,KOSPI
015760,한국전력,16130542075200,2002-05-31,KOSPI
005490,POSCO홀딩스,13055733157500,2002-05-31,KOSPI
005380,현대차,8818320255500,2002-05-31,KOSPI
066570,LG전자,6393966845400,2002-05-31,KOSPI
009150,삼성전기,5340599264000,2002-05-31,KOSPI
055550,신한지주,5320664294400,2002-05-31,KOSPI
032710,LG카드,5098600000000,2002-05-31,KOSPI
006400,삼성SDI,4448763504900,2002-05-31,KOSPI
000270,기아,4361249969000,2002-05-31,KOSPI
000010,조흥은행,4142621361600,2002-05-31,KOSPI
005935,삼성전자우,4097722730500,2002-05-31,KOSPI
000810,삼성화재,3675718421700,2002-05-31,KOSPI
033780,KT&G,3103618326250,2002-05-31,KOSPI
010950,S-Oil,2893377754400,2002-05-31,KOSPI
004170,신세계,2660029500000,2002-05-31,KOSPI
051910,LG화학,2570560053600,2002-05-31,KOSPI
005930,삼성전자,50066870273000,2002-06-28,KOSPI
017670,SK텔레콤,24026644565000,2002-06-28,KOSPI
060000,국민은행,18552361094400,2002-06-28,KOSPI
030200,KT,15079243529700,2002-06-28,KOSPI
015760,한국전력,14082219272000,2002-06-28,KOSPI
005490,POSCO홀딩스,12494196247500,2002-06-28,KOSPI
005380,현대차,7920056577300,2002-06-28,KOSPI
066570,LG전자,6701100624000,2002-06-28,KOSPI
055550,신한지주,4970121411000,2002-06-28,KOSPI
053000,우리금융,4586894256000,2002-06-28,KOSPI
009150,삼성전기,4354642476800,2002-06-28,KOSPI
006400,삼성SDI,4332547112400,2002-06-28,KOSPI
000270,기아,4065572005000,2002-06-28,KOSPI
032710,LG카드,3944200000000,2002-06-28,KOSPI
005935,삼성전자우,3894628601000,2002-06-28,KOSPI
000010,조흥은행,3803062737600,2002-06-28,KOSPI
000810,삼성화재,3670757938000,2002-06-28,KOSPI
004170,신세계,3031542000000,2002-06-28,KOSPI
033780,KT&G,2979473593200,2002-06-28,KOSPI
051910,LG화학,2802490284000,2002-06-28,KOSPI
005930,삼성전자,50778554785000,2002-07-31,KOSPI
017670,SK텔레콤,20594266770000,2002-07-31,KOSPI
060000,국민은행,17472257880000,2002-07-31,KOSPI
015760,한국전력,13698158746400,2002-07-31,KOSPI
030200,KT,13689955047150,2002-07-31,KOSPI
005490,POSCO홀딩스,10949969745000,2002-07-31,KOSPI
005380,현대차,7744785615700,2002-07-31,KOSPI
066570,LG전자,6240399956100,2002-07-31,KOSPI
055550,신한지주,4911649394400,2002-07-31,KOSPI
053000,우리금융,4695517584340,2002-07-31,KOSPI
006400,삼성SDI,4165195507200,2002-07-31,KOSPI
000810,삼성화재,4008070829600,2002-07-31,KOSPI
000270,기아,3899253150250,2002-07-31,KOSPI
032710,LG카드,3870200000000,2002-07-31,KOSPI
009150,삼성전기,3846725344000,2002-07-31,KOSPI
005935,삼성전자우,3619854190500,2002-07-31,KOSPI
000010,조흥은행,3402383003640,2002-07-31,KOSPI
033780,KT&G,3151366300500,2002-07-31,KOSPI
004170,신세계,2868076500000,2002-07-31,KOSPI
051910,LG화학,2802490284000,2002-07-31,KOSPI
005930,삼성전자,50549478598000,2002-08-30,KOSPI
017670,SK텔레콤,21084606455000,2002-08-30,KOSPI
060000,국민은행,17853470779200,2002-08-30,KOSPI
030200,KT,17077321347300,2002-08-30,KOSPI
015760,한국전력,13474123439800,2002-08-30,KOSPI
005490,POSCO홀딩스,10107664380000,2002-08-30,KOSPI
005380,현대차,7449015868000,2002-08-30,KOSPI
066570,LG전자,6268321208700,2002-08-30,KOSPI
055550,신한지주,4940885402700,2002-08-30,KOSPI
053000,우리금융,4834830420000,2002-08-30,KOSPI
006400,삼성SDI,4439466193500,2002-08-30,KOSPI
009150,삼성전기,4294887520000,2002-08-30,KOSPI
000810,삼성화재,4092399052500,2002-08-30,KOSPI
032710,LG카드,3981200000000,2002-08-30,KOSPI
005935,삼성전자우,3942415455000,2002-08-30,KOSPI
000010,조흥은행,3843809940240,2002-08-30,KOSPI
000270,기아,3695974550000,2002-08-30,KOSPI
033780,KT&G,3199114274750,2002-08-30,KOSPI
004170,신세계,3046402500000,2002-08-30,KOSPI
000660,SK하이닉스,2803385174615,2002-08-30,KOSPI
005930,삼성전자,45586161213000,2002-09-30,KOSPI
017670,SK텔레콤,21129182790000,2002-09-30,KOSPI
030200,KT,17108541313200,2002-09-30,KOSPI
060000,국민은행,14216064366000,2002-09-30,KOSPI
015760,한국전력,13186078045600,2002-09-30,KOSPI
005490,POSCO홀딩스,9967280152500,2002-09-30,KOSPI
005380,현대차,6112574785800,2002-09-30,KOSPI
066570,LG전자,4655868871050,2002-09-30,KOSPI
055550,신한지주,4049187149550,2002-09-30,KOSPI
006400,삼성SDI,3821194985400,2002-09-30,KOSPI
000810,삼성화재,3541785361800,2002-09-30,KOSPI
005935,삼성전자우,3512333769000,2002-09-30,KOSPI
053000,우리금융,3382161744315,2002-09-30,KOSPI
000010,조흥은행,3290328710985,2002-09-30,KOSPI
009150,삼성전기,3286522624000,2002-09-30,KOSPI
033780,KT&G,3157099447800,2002-09-30,KOSPI
032710,LG카드,3034000000000,2002-09-30,KOSPI
000270,기아,2893948072650,2002-09-30,KOSPI
004170,신세계,2749192500000,2002-09-30,KOSPI
007360,하나은행,2304352230700,2002-09-30,KOSPI
005930,삼성전자,52687523010000,2002-10-31,KOSPI
017670,SK텔레콤,20059350750000,2002-10-31,KOSPI
030200,KT,15546606247700,2002-10-31,KOSPI
060000,국민은행,12897703089600,2002-10-31,KOSPI
015760,한국전력,11809861162200,2002-10-31,KOSPI
005490,POSCO홀딩스,10715996032500,2002-10-31,KOSPI
005380,현대차,6780795326900,2002-10-31,KOSPI
066570,LG전자,5165431731000,2002-10-31,KOSPI
005935,삼성전자우,3918522028000,2002-10-31,KOSPI
055550,신한지주,3756837166650,2002-10-31,KOSPI
000810,삼성화재,3670757938000,2002-10-31,KOSPI
006400,삼성SDI,3519032364900,2002-10-31,KOSPI
009150,삼성전기,3462052809600,2002-10-31,KOSPI
000270,기아,3248761629450,2002-10-31,KOSPI
033780,KT&G,3229676446600,2002-10-31,KOSPI
000010,조흥은행,3174878655575,2002-10-31,KOSPI
053000,우리금융,3171065207870,2002-10-31,KOSPI
032710,LG카드,2597400000000,2002-10-31,KOSPI
000660,SK하이닉스,2488986837275,2002-10-31,KOSPI
004170,신세계,2444552250000,2002-10-31,KOSPI
005930,삼성전자,59101656246000,2002-11-29,KOSPI
017670,SK텔레콤,22154438495000,2002-11-29,KOSPI
030200,KT,16226577097500,2002-11-29,KOSPI
060000,국민은행,14597277265200,2002-11-29,KOSPI
015760,한국전력,12545977169600,2002-11-29,KOSPI
005490,POSCO홀딩스,11302333477500,2002-11-29,KOSPI
005380,현대차,7690013440200,2002-11-29,KOSPI
066570,LG전자,6770903755500,2002-11-29,KOSPI
005935,삼성전자우,4444177422000,2002-11-29,KOSPI
055550,신한지주,4151524339800,2002-11-29,KOSPI
006400,삼성SDI,4067573737500,2002-11-29,KOSPI
009150,삼성전기,4063337062400,2002-11-29,KOSPI
000810,삼성화재,3675718421700,2002-11-29,KOSPI
053000,우리금융,3562656073760,2002-11-29,KOSPI
033780,KT&G,3374830444200,2002-11-29,KOSPI
